ID,County,State,Median Price
IN - Crawford County,Crawford County,IN,110140
AZ - Greenlee County,Greenlee County,AZ,110120
KY - Edmonson County,Edmonson County,KY,110040
IA - Lucas County,Lucas County,IA,110030
AR - Lincoln County,Lincoln County,AR,109870
FL - Madison County,Madison County,FL,109820
TX - Deaf Smith County,Deaf Smith County,TX,109760
ND - Nelson County,Nelson County,ND,109730
MO - Grundy County,Grundy County,MO,109720
AR - Hempstead County,Hempstead County,AR,109610
TX - Kent County,Kent County,TX,109400
IA - Ida County,Ida County,IA,109340
KY - Caldwell County,Caldwell County,KY,109250
IN - Sullivan County,Sullivan County,IN,109230
LA - Sabine Parish,Sabine Parish,LA,109150
MO - Carroll County,Carroll County,MO,109140
MO - Iron County,Iron County,MO,109140
ND - Walsh County,Walsh County,ND,109070
NC - Robeson County,Robeson County,NC,109050
KY - Butler County,Butler County,KY,108900
WV - Ritchie County,Ritchie County,WV,108870
GA - Marion County,Marion County,GA,108720
GA - Terrell County,Terrell County,GA,108710
NE - Grant County,Grant County,NE,108680
IA - Franklin County,Franklin County,IA,108420
GA - Burke County,Burke County,GA,108380
IL - Crawford County,Crawford County,IL,108280
GA - Jeff Davis County,Jeff Davis County,GA,108260
SD - Bon Homme County,Bon Homme County,SD,108250
OK - Ellis County,Ellis County,OK,108240
NE - Hooker County,Hooker County,NE,108220
IL - Christian County,Christian County,IL,107940
OK - Adair County,Adair County,OK,107890
NC - Northampton County,Northampton County,NC,107820
MS - Marion County,Marion County,MS,107650
WV - Tyler County,Tyler County,WV,107640
GA - Jefferson County,Jefferson County,GA,107420
GA - Mitchell County,Mitchell County,GA,107420
IL - Fayette County,Fayette County,IL,107380
FL - Hamilton County,Hamilton County,FL,107350
MS - Sunflower County,Sunflower County,MS,107300
WV - Fayette County,Fayette County,WV,107300
KY - Lawrence County,Lawrence County,KY,107260
SC - Barnwell County,Barnwell County,SC,107160
LA - Evangeline Parish,Evangeline Parish,LA,107160
KS - Kingman County,Kingman County,KS,106990
OK - Cotton County,Cotton County,OK,106980
OK - Okfuskee County,Okfuskee County,OK,106980
PA - Forest County,Forest County,PA,106970
SD - Gregory County,Gregory County,SD,106960
MO - Linn County,Linn County,MO,106910
TX - McMullen County,McMullen County,TX,106880
TX - Schleicher County,Schleicher County,TX,106880
ND - Slope County,Slope County,ND,106860
OK - Ottawa County,Ottawa County,OK,106750
GA - Bacon County,Bacon County,GA,106690
CO - Bent County,Bent County,CO,106570
WV - Wirt County,Wirt County,WV,106570
MN - Traverse County,Traverse County,MN,106350
KY - Rockcastle County,Rockcastle County,KY,106210
KS - Mitchell County,Mitchell County,KS,106190
NM - Hidalgo County,Hidalgo County,NM,106190
NC - Washington County,Washington County,NC,106090
GA - Ware County,Ware County,GA,106090
MS - Adams County,Adams County,MS,106040
KY - Union County,Union County,KY,105860
AL - Barbour County,Barbour County,AL,105700
AL - Marengo County,Marengo County,AL,105700
IL - Wayne County,Wayne County,IL,105700
IA - Appanoose County,Appanoose County,IA,105660
GA - Taylor County,Taylor County,GA,105600
IL - Massac County,Massac County,IL,105590
WV - Brooke County,Brooke County,WV,105370
TX - Jim Hogg County,Jim Hogg County,TX,105330
IL - Clay County,Clay County,IL,105250
IL - Hamilton County,Hamilton County,IL,105250
AL - Marion County,Marion County,AL,105230
AR - Union County,Union County,AR,105130
WV - Nicholas County,Nicholas County,WV,105060
KS - Brown County,Brown County,KS,105050
ND - Steele County,Steele County,ND,104980
FL - Holmes County,Holmes County,FL,104880
NC - Greene County,Greene County,NC,104870
IL - Hancock County,Hancock County,IL,104800
IA - Emmet County,Emmet County,IA,104740
ND - Emmons County,Emmons County,ND,104650
IA - Wright County,Wright County,IA,104620
TX - Winkler County,Winkler County,TX,104610
KS - Morris County,Morris County,KS,104600
MI - Luce County,Luce County,MI,104570
NE - Wheeler County,Wheeler County,NE,104410
FL - Dixie County,Dixie County,FL,104390
TX - Shelby County,Shelby County,TX,104370
KS - Cowley County,Cowley County,KS,104370
KY - Ballard County,Ballard County,KY,104350
GA - Ben Hill County,Ben Hill County,GA,104150
KS - Hamilton County,Hamilton County,KS,104140
MO - Hickory County,Hickory County,MO,104100
MS - Panola County,Panola County,MS,103980
LA - Union Parish,Union Parish,LA,103890
OK - Latimer County,Latimer County,OK,103890
AR - Fulton County,Fulton County,AR,103830
KS - Cheyenne County,Cheyenne County,KS,103800
SC - Bamberg County,Bamberg County,SC,103680
IL - Montgomery County,Montgomery County,IL,103680
AR - Izard County,Izard County,AR,103600
WI - Menominee County,Menominee County,WI,103510
TX - McCulloch County,McCulloch County,TX,103410
NE - Colfax County,Colfax County,NE,103380
TX - Castro County,Castro County,TX,103290
WV - Logan County,Logan County,WV,103260
NE - Boyd County,Boyd County,NE,103260
GA - Irwin County,Irwin County,GA,103180
TX - Hutchinson County,Hutchinson County,TX,103170
TX - Upton County,Upton County,TX,103170
IA - Wapello County,Wapello County,IA,103120
MS - Montgomery County,Montgomery County,MS,103070
IN - Vermillion County,Vermillion County,IN,102840
IL - Scott County,Scott County,IL,102780
MS - Jasper County,Jasper County,MS,102720
SC - Lee County,Lee County,SC,102720
LA - Jackson Parish,Jackson Parish,LA,102620
MO - Schuyler County,Schuyler County,MO,102580
TX - Concho County,Concho County,TX,102450
IA - Taylor County,Taylor County,IA,102430
AR - Pike County,Pike County,AR,102420
OK - Washita County,Washita County,OK,102400
AL - Hale County,Hale County,AL,102360
MO - Atchison County,Atchison County,MO,102350
TX - Wheeler County,Wheeler County,TX,102330
IA - Calhoun County,Calhoun County,IA,102320
KY - Bath County,Bath County,KY,102250
KY - Nicholas County,Nicholas County,KY,102250
IA - Adams County,Adams County,IA,102200
AR - Little River County,Little River County,AR,102180
IA - Audubon County,Audubon County,IA,102090
OK - Pushmataha County,Pushmataha County,OK,102050
IL - Fulton County,Fulton County,IL,101990
TX - Runnels County,Runnels County,TX,101980
TX - Terry County,Terry County,TX,101980
MS - Attala County,Attala County,MS,101920
IN - Fayette County,Fayette County,IN,101840
NE - Rock County,Rock County,NE,101760
IA - Montgomery County,Montgomery County,IA,101510
AL - Crenshaw County,Crenshaw County,AL,101330
IA - Decatur County,Decatur County,IA,101170
MS - Webster County,Webster County,MS,101120
IL - Richland County,Richland County,IL,101090
TX - Refugio County,Refugio County,TX,101020
GA - Hancock County,Hancock County,GA,101010
AL - Dallas County,Dallas County,AL,100860
IN - Randolph County,Randolph County,IN,100810
OK - Johnston County,Johnston County,OK,100680
SC - Chesterfield County,Chesterfield County,SC,100680
GA - Appling County,Appling County,GA,100640
LA - Winn Parish,Winn Parish,LA,100630
KY - Pike County,Pike County,KY,100610
AR - Cross County,Cross County,AR,100530
VA - Lee County,Lee County,VA,100200
SC - Dillon County,Dillon County,SC,100200
OK - Caddo County,Caddo County,OK,100110
IL - McDonough County,McDonough County,IL,99970
AR - Desha County,Desha County,AR,99940
KY - Hickman County,Hickman County,KY,99910
NM - Luna County,Luna County,NM,99890
TX - Coleman County,Coleman County,TX,99820
MO - New Madrid County,New Madrid County,MO,99770
TX - Hale County,Hale County,TX,99580
AL - Macon County,Macon County,AL,99560
IL - Pike County,Pike County,IL,99520
MS - Newton County,Newton County,MS,99520
SC - Hampton County,Hampton County,SC,99480
WV - Braxton County,Braxton County,WV,99450
OK - Harper County,Harper County,OK,99420
NE - Nance County,Nance County,NE,99340
TX - La Salle County,La Salle County,TX,99340
MO - Putnam County,Putnam County,MO,99300
MI - Iron County,Iron County,MI,99260
KS - Bourbon County,Bourbon County,KS,99250
KS - Washington County,Washington County,KS,99250
NE - Hayes County,Hayes County,NE,99110
TX - Dawson County,Dawson County,TX,99100
TX - Stephens County,Stephens County,TX,99100
TX - Zapata County,Zapata County,TX,99100
NE - Antelope County,Antelope County,NE,99000
TX - Eastland County,Eastland County,TX,98980
IL - Henderson County,Henderson County,IL,98960
FL - Taylor County,Taylor County,FL,98960
MO - Pemiscot County,Pemiscot County,MO,98950
MS - Neshoba County,Neshoba County,MS,98940
KS - Neosho County,Neosho County,KS,98910
TX - Menard County,Menard County,TX,98860
LA - Morehouse Parish,Morehouse Parish,LA,98740
MS - Amite County,Amite County,MS,98710
SC - Marion County,Marion County,SC,98630
KY - Green County,Green County,KY,98630
TX - Coke County,Coke County,TX,98620
ND - Logan County,Logan County,ND,98570
NE - Deuel County,Deuel County,NE,98540
NE - Keya Paha County,Keya Paha County,NE,98540
KS - Wichita County,Wichita County,KS,98340
TX - Gray County,Gray County,TX,98270
IL - Warren County,Warren County,IL,98170
KS - Wallace County,Wallace County,KS,98110
KY - Menifee County,Menifee County,KY,98040
MS - Jefferson Davis County,Jefferson Davis County,MS,98030
MS - Greene County,Greene County,MS,97910
OK - Alfalfa County,Alfalfa County,OK,97820
SC - Union County,Union County,SC,97790
AL - Conecuh County,Conecuh County,AL,97790
TX - Starr County,Starr County,TX,97790
GA - Brantley County,Brantley County,GA,97750
LA - Concordia Parish,Concordia Parish,LA,97750
MS - Franklin County,Franklin County,MS,97680
MS - Leflore County,Leflore County,MS,97680
TX - Newton County,Newton County,TX,97670
NM - Cibola County,Cibola County,NM,97640
NE - Blaine County,Blaine County,NE,97610
MS - Clarke County,Clarke County,MS,97570
FL - Glades County,Glades County,FL,97480
GA - Dooly County,Dooly County,GA,97010
KY - Estill County,Estill County,KY,96990
IL - Knox County,Knox County,IL,96940
SD - Miner County,Miner County,SD,96880
AR - Scott County,Scott County,AR,96880
LA - Franklin Parish,Franklin Parish,LA,96860
MO - Mercer County,Mercer County,MO,96840
IL - Mason County,Mason County,IL,96820
MO - Mississippi County,Mississippi County,MO,96730
PA - McKean County,McKean County,PA,96680
MS - Leake County,Leake County,MS,96650
MO - Harrison County,Harrison County,MO,96610
IA - Pocahontas County,Pocahontas County,IA,96560
MS - Simpson County,Simpson County,MS,96550
GA - Wilkes County,Wilkes County,GA,96530
LA - Catahoula Parish,Catahoula Parish,LA,96420
IL - Perry County,Perry County,IL,96370
NC - Bertie County,Bertie County,NC,96340
LA - West Carroll Parish,West Carroll Parish,LA,96310
TX - Falls County,Falls County,TX,96230
IA - Wayne County,Wayne County,IA,96100
MS - Yalobusha County,Yalobusha County,MS,96080
MO - Dunklin County,Dunklin County,MO,96020
WV - Clay County,Clay County,WV,96010
LA - Webster Parish,Webster Parish,LA,95980
MS - Choctaw County,Choctaw County,MS,95970
GA - Randolph County,Randolph County,GA,95920
NE - Sheridan County,Sheridan County,NE,95890
KS - Pawnee County,Pawnee County,KS,95720
KY - Metcalfe County,Metcalfe County,KY,95360
VA - Dickenson County,Dickenson County,VA,95320
IL - Edwards County,Edwards County,IL,95250
KS - Allen County,Allen County,KS,95150
KS - Phillips County,Phillips County,KS,95040
IL - Stark County,Stark County,IL,94980
KS - Cherokee County,Cherokee County,KS,94810
IL - Greene County,Greene County,IL,94580
KY - Carlisle County,Carlisle County,KY,94540
AR - Prairie County,Prairie County,AR,94520
MS - Benton County,Benton County,MS,94480
TX - Garza County,Garza County,TX,94440
TX - Sterling County,Sterling County,TX,94440
AL - Choctaw County,Choctaw County,AL,94250
KS - Norton County,Norton County,KS,94240
MS - Copiah County,Copiah County,MS,94220
IL - Marion County,Marion County,IL,94020
KS - Wilson County,Wilson County,KS,94010
IL - Edgar County,Edgar County,IL,93900
KS - Lincoln County,Lincoln County,KS,93900
KY - Jackson County,Jackson County,KY,93840
KY - McCreary County,McCreary County,KY,93720
TX - Nolan County,Nolan County,TX,93720
TX - Swisher County,Swisher County,TX,93720
IL - Cass County,Cass County,IL,93680
SD - Jones County,Jones County,SD,93600
IL - Wabash County,Wabash County,IL,93570
KS - Stafford County,Stafford County,KS,93560
TX - Jim Wells County,Jim Wells County,TX,93360
IL - White County,White County,IL,93340
KS - Cloud County,Cloud County,KS,93330
LA - St. Helena Parish,St. Helena Parish,LA,93320
GA - Emanuel County,Emanuel County,GA,93260
LA - Tensas Parish,Tensas Parish,LA,93210
GA - Wilkinson County,Wilkinson County,GA,93140
LA - Caldwell Parish,Caldwell Parish,LA,93100
IN - Blackford County,Blackford County,IN,93090
WV - Mingo County,Mingo County,WV,93060
NE - Webster County,Webster County,NE,93000
MO - Knox County,Knox County,MO,92980
KS - Montgomery County,Montgomery County,KS,92870
AR - Ouachita County,Ouachita County,AR,92870
AR - Poinsett County,Poinsett County,AR,92790
GA - Turner County,Turner County,GA,92780
NE - Franklin County,Franklin County,NE,92770
MO - Sullivan County,Sullivan County,MO,92740
NY - Allegany County,Allegany County,NY,92740
GA - Jenkins County,Jenkins County,GA,92660
AR - Bradley County,Bradley County,AR,92640
OK - Coal County,Coal County,OK,92430
GA - Johnson County,Johnson County,GA,92420
KY - Floyd County,Floyd County,KY,92320
ND - Sioux County,Sioux County,ND,92270
MS - Washington County,Washington County,MS,92190
AR - Ashley County,Ashley County,AR,92050
AR - Dallas County,Dallas County,AR,92050
WV - Gilmer County,Gilmer County,WV,91940
SC - Williamsburg County,Williamsburg County,SC,91910
OK - Harmon County,Harmon County,OK,91860
GA - Treutlen County,Treutlen County,GA,91810
NE - Brown County,Brown County,NE,91740
KS - Graham County,Graham County,KS,91730
AL - Greene County,Greene County,AL,91640
IL - Lawrence County,Lawrence County,IL,91540
SD - Ziebach County,Ziebach County,SD,91380
NE - Garden County,Garden County,NE,91280
KY - Clinton County,Clinton County,KY,91270
TX - Wilbarger County,Wilbarger County,TX,91200
OK - Greer County,Greer County,OK,91170
KS - Labette County,Labette County,KS,91170
KS - Rice County,Rice County,KS,91170
NE - Kimball County,Kimball County,NE,91050
MS - Wayne County,Wayne County,MS,91040
IL - Saline County,Saline County,IL,90980
ND - Rolette County,Rolette County,ND,90940
KY - Magoffin County,Magoffin County,KY,90920
LA - Madison Parish,Madison Parish,LA,90880
TX - Floyd County,Floyd County,TX,90840
WV - Lincoln County,Lincoln County,WV,90760
AR - Sharp County,Sharp County,AR,90750
PA - Cameron County,Cameron County,PA,90740
NE - Thayer County,Thayer County,NE,90700
MI - Ontonagon County,Ontonagon County,MI,90630
ND - McIntosh County,McIntosh County,ND,90610
NE - Nuckolls County,Nuckolls County,NE,90580
AR - Woodruff County,Woodruff County,AR,90510
KY - Perry County,Perry County,KY,90460
KS - Morton County,Morton County,KS,90370
KY - Lewis County,Lewis County,KY,90340
MI - Gogebic County,Gogebic County,MI,90270
NE - Thurston County,Thurston County,NE,90240
VA - Martinsville city,Martinsville city,VA,90200
TX - Duval County,Duval County,TX,90010
AR - Calhoun County,Calhoun County,AR,89450
AR - Lawrence County,Lawrence County,AR,89450
MS - Kemper County,Kemper County,MS,89440
ND - Benson County,Benson County,ND,89400
AR - Clay County,Clay County,AR,89340
AL - Lowndes County,Lowndes County,AL,89160
KY - Morgan County,Morgan County,KY,89060
IL - Franklin County,Franklin County,IL,88960
IL - Vermilion County,Vermilion County,IL,88800
AR - Jackson County,Jackson County,AR,88750
AR - Lee County,Lee County,AR,88750
GA - Echols County,Echols County,GA,88730
TX - Jones County,Jones County,TX,88730
AK - Yukon-Koyukuk Census Area,Yukon-Koyukuk Census Area,AK,88690
GA - Chattooga County,Chattooga County,GA,88670
OK - Hughes County,Hughes County,OK,88650
NE - Greeley County,Greeley County,NE,88630
MS - Scott County,Scott County,MS,88520
KY - Elliott County,Elliott County,KY,88470
TX - Baylor County,Baylor County,TX,88450
OK - Seminole County,Seminole County,OK,88420
MS - Issaquena County,Issaquena County,MS,88410
GA - Webster County,Webster County,GA,88300
NM - Harding County,Harding County,NM,88300
MS - Covington County,Covington County,MS,88290
GA - Twiggs County,Twiggs County,GA,88220
NE - Furnas County,Furnas County,NE,87930
AR - Monroe County,Monroe County,AR,87920
AL - Perry County,Perry County,AL,87870
WV - Boone County,Boone County,WV,87690
KS - Rooks County,Rooks County,KS,87520
NE - Richardson County,Richardson County,NE,87470
KS - Hodgeman County,Hodgeman County,KS,87410
LA - Red River Parish,Red River Parish,LA,87340
IL - Hardin County,Hardin County,IL,87280
AR - Phillips County,Phillips County,AR,86510
KS - Barber County,Barber County,KS,86500
GA - Clinch County,Clinch County,GA,86490
NE - Hitchcock County,Hitchcock County,NE,86440
TX - San Augustine County,San Augustine County,TX,86420
TX - Briscoe County,Briscoe County,TX,86300
TX - Presidio County,Presidio County,TX,86300
KY - Lee County,Lee County,KY,86250
KY - Webster County,Webster County,KY,86160
IL - Gallatin County,Gallatin County,IL,86040
AL - Wilcox County,Wilcox County,AL,85980
MO - Shelby County,Shelby County,MO,85950
OK - Grant County,Grant County,OK,85790
AL - Bullock County,Bullock County,AL,85740
MS - Coahoma County,Coahoma County,MS,85660
ND - Grant County,Grant County,ND,85420
CO - Crowley County,Crowley County,CO,85350
GA - Warren County,Warren County,GA,85280
KS - Clark County,Clark County,KS,85250
WV - Webster County,Webster County,WV,85100
MS - Chickasaw County,Chickasaw County,MS,84740
WV - Wyoming County,Wyoming County,WV,84650
KS - Lane County,Lane County,KS,84560
MS - Sharkey County,Sharkey County,MS,84510
SD - Campbell County,Campbell County,SD,84230
TX - Edwards County,Edwards County,TX,84140
TX - Brooks County,Brooks County,TX,83900
AR - Nevada County,Nevada County,AR,83800
GA - Telfair County,Telfair County,GA,83590
AR - Chicot County,Chicot County,AR,83560
VA - Buchanan County,Buchanan County,VA,83460
MS - Noxubee County,Noxubee County,MS,82910
KY - Leslie County,Leslie County,KY,82640
AL - Sumter County,Sumter County,AL,82440
KS - Woodson County,Woodson County,KS,82400
TX - Mitchell County,Mitchell County,TX,82350
LA - East Carroll Parish,East Carroll Parish,LA,82250
MS - Claiborne County,Claiborne County,MS,81990
MS - Humphreys County,Humphreys County,MS,81880
GA - Wheeler County,Wheeler County,GA,81770
KS - Harper County,Harper County,KS,81610
GA - Macon County,Macon County,GA,81530
MS - Calhoun County,Calhoun County,MS,81420
KS - Rush County,Rush County,KS,81260
KY - Owsley County,Owsley County,KY,81240
NM - Quay County,Quay County,NM,81220
LA - Claiborne Parish,Claiborne Parish,LA,81140
VA - Covington city,Covington city,VA,81140
AZ - Apache County,Apache County,AZ,80980
TX - Donley County,Donley County,TX,80310
TX - Fisher County,Fisher County,TX,80310
AR - St. Francis County,St. Francis County,AR,80260
SD - McPherson County,McPherson County,SD,80130
LA - Bienville Parish,Bienville Parish,LA,80040
NE - Pawnee County,Pawnee County,NE,79870
TX - Culberson County,Culberson County,TX,79830
MO - Worth County,Worth County,MO,79750
KS - Ness County,Ness County,KS,79670
MS - Tallahatchie County,Tallahatchie County,MS,79590
SC - Marlboro County,Marlboro County,SC,79410
MS - Wilkinson County,Wilkinson County,MS,79250
TX - Lamb County,Lamb County,TX,79230
KY - Bell County,Bell County,KY,79140
GA - Taliaferro County,Taliaferro County,GA,78990
KY - Martin County,Martin County,KY,78900
KY - Clay County,Clay County,KY,78780
KS - Smith County,Smith County,KS,78190
TX - Collingsworth County,Collingsworth County,TX,78160
KY - Fulton County,Fulton County,KY,77970
KS - Greenwood County,Greenwood County,KS,76940
GA - Wilcox County,Wilcox County,GA,76690
SD - Dewey County,Dewey County,SD,76150
KY - Harlan County,Harlan County,KY,75870
TX - Zavala County,Zavala County,TX,75760
OK - Kiowa County,Kiowa County,OK,75590
GA - Atkinson County,Atkinson County,GA,75480
KS - Decatur County,Decatur County,KS,75230
TX - Throckmorton County,Throckmorton County,TX,75170
NV - Esmeralda County,Esmeralda County,NV,75030
TX - Hall County,Hall County,TX,74810
KS - Stanton County,Stanton County,KS,74320
MS - Jefferson County,Jefferson County,MS,74210
TX - Willacy County,Willacy County,TX,74210
OK - Cimarron County,Cimarron County,OK,73990
KS - Comanche County,Comanche County,KS,73980
GA - Clay County,Clay County,GA,73670
IL - Pulaski County,Pulaski County,IL,73570
KS - Osborne County,Osborne County,KS,73520
OK - Jefferson County,Jefferson County,OK,72270
GA - Quitman County,Quitman County,GA,72090
AR - Lafayette County,Lafayette County,AR,71660
KY - Letcher County,Letcher County,KY,71550
TX - Haskell County,Haskell County,TX,71450
TX - Crosby County,Crosby County,TX,71400
KS - Edwards County,Edwards County,KS,71130
TX - Dickens County,Dickens County,TX,71100
KY - Wolfe County,Wolfe County,KY,71080
KS - Republic County,Republic County,KS,71020
TX - Motley County,Motley County,TX,70620
GA - Calhoun County,Calhoun County,GA,69920
MS - Holmes County,Holmes County,MS,69630
TX - Dimmit County,Dimmit County,TX,69060
TX - Hardeman County,Hardeman County,TX,69060
KS - Jewell County,Jewell County,KS,68400
IL - Alexander County,Alexander County,IL,68290
SD - Corson County,Corson County,SD,67600
KY - Knott County,Knott County,KY,67580
NM - McKinley County,McKinley County,NM,67040
TX - Stonewall County,Stonewall County,TX,66190
KS - Elk County,Elk County,KS,65330
SC - Allendale County,Allendale County,SC,64640
MS - Quitman County,Quitman County,MS,64470
TX - Hudspeth County,Hudspeth County,TX,63200
TX - Foard County,Foard County,TX,63080
KS - Chautauqua County,Chautauqua County,KS,63050
TX - Cottle County,Cottle County,TX,62240
KY - Breathitt County,Breathitt County,KY,61510
OK - Tillman County,Tillman County,OK,61160
GA - Stewart County,Stewart County,GA,58550
TX - Knox County,Knox County,TX,56250
TX - Cochran County,Cochran County,TX,53380
WV - McDowell County,McDowell County,WV,49000
SD - Todd County,Todd County,SD,33620
TX - King County,King County,TX,27050
